Attendance_ID,Employee_ID,Date,Check_in_Time,Check_out_Time,Total_Hours_Worked,Overtime_Hours,Leave_Status
ATT58990,EMP6475,2023-06-30,09:03:13,18:45:25,4.8,1.9,None
ATT55603,EMP5655,2024-07-25,12:37:48,01:03:59,6.9,1.1,None
ATT61850,EMP4542,2025-08-10,14:49:52,01:08:14,5.7,1.3,Sick Leave
ATT32634,EMP2321,2025-12-28,18:52:19,17:25:42,5.0,2.6,None
ATT83661,EMP3347,2024-10-14,01:39:25,11:06:28,4.2,0.2,Sick Leave
ATT39690,EMP4936,2025-07-06,22:48:42,05:15:34,5.1,0.5,Vacation
ATT8684,EMP8396,2025-03-23,16:23:13,19:07:16,6.5,0.9,None
ATT71975,EMP3129,2025-06-01,20:20:32,07:31:39,7.2,2.1,Sick Leave
ATT23841,EMP1928,2025-12-02,20:54:17,03:52:37,7.9,1.7,Vacation
ATT94661,EMP7924,2025-02-05,20:40:04,16:01:41,5.3,0.5,Vacation
ATT80092,EMP8810,2025-06-25,09:18:05,03:19:05,5.6,0.8,None
ATT77735,EMP1186,2025-03-05,14:14:08,03:48:32,8.0,2.3,None
ATT60301,EMP8661,2025-08-28,16:39:51,07:52:36,9.6,2.3,Sick Leave
ATT46446,EMP3184,2023-06-07,22:07:42,10:22:46,7.6,0.8,None
ATT32630,EMP7323,2025-07-28,09:44:40,16:28:04,8.9,0.7,None
ATT67625,EMP6826,2023-09-24,20:13:16,15:11:49,9.7,0.9,Vacation
ATT75633,EMP4427,2025-01-06,11:23:51,01:19:00,6.4,1.4,None
ATT4117,EMP2240,2023-10-15,08:25:09,12:17:42,6.3,2.1,None
ATT5134,EMP9205,2024-01-03,05:57:22,10:51:02,5.3,0.7,Sick Leave
ATT38380,EMP6821,2023-04-18,04:37:05,01:50:51,5.8,1.5,None
ATT69320,EMP5837,2023-06-13,04:02:38,16:26:36,4.2,2.1,Vacation
ATT64757,EMP9735,2024-01-14,11:55:11,08:50:02,7.3,3.0,None
ATT42637,EMP5882,2025-08-15,00:13:25,16:01:09,7.4,1.9,None
ATT18013,EMP7518,2024-07-18,06:02:14,03:18:05,6.5,1.7,Vacation
ATT41566,EMP2117,2024-03-07,13:01:47,12:04:21,6.1,2.6,None
ATT14751,EMP5205,2023-12-28,13:50:42,00:53:15,8.9,0.3,Vacation
ATT13473,EMP4388,2025-09-23,03:43:49,01:06:01,9.7,0.2,None
ATT8773,EMP9183,2024-12-30,11:26:38,17:41:01,7.2,2.3,Sick Leave
ATT14824,EMP7548,2024-01-10,18:16:56,01:12:23,4.9,2.7,Vacation
ATT37648,EMP3013,2023-02-17,20:00:57,17:03:59,9.1,0.5,None
ATT18172,EMP7891,2023-10-11,21:01:14,17:05:37,9.6,0.9,None
ATT31543,EMP4532,2024-04-23,18:57:59,15:26:37,6.4,2.5,Sick Leave
ATT17512,EMP8816,2023-07-13,23:45:56,16:12:33,4.6,2.2,None
ATT94973,EMP3135,2024-05-22,03:26:41,03:38:28,7.6,1.5,Sick Leave
ATT39904,EMP2024,2023-12-13,22:23:35,01:03:01,7.7,2.5,None
ATT91695,EMP9987,2023-07-25,20:12:00,20:40:11,4.5,0.8,Vacation
ATT41246,EMP7016,2023-09-11,23:56:49,02:52:41,9.1,1.8,None
ATT53750,EMP5405,2024-07-20,01:19:23,04:54:16,9.7,0.9,Sick Leave
ATT67839,EMP8908,2024-02-17,07:55:25,16:25:17,5.0,0.5,None
ATT56783,EMP7534,2023-06-19,08:26:25,08:52:48,8.4,0.2,None
ATT29087,EMP1939,2025-03-02,05:38:27,19:22:16,8.9,1.1,Sick Leave
ATT39168,EMP8259,2024-05-31,05:37:12,18:38:07,7.2,0.2,None
ATT67030,EMP9548,2024-04-22,18:47:30,22:39:42,9.7,2.0,None
ATT49657,EMP6873,2023-03-12,05:51:18,00:47:46,5.6,0.0,Vacation
ATT54013,EMP4099,2023-03-24,21:27:44,00:20:52,4.0,2.9,Sick Leave
ATT43783,EMP3781,2024-07-06,13:29:22,03:46:01,6.7,0.1,Vacation
ATT87809,EMP8025,2024-11-15,12:34:45,08:09:51,8.8,1.6,Vacation
ATT52368,EMP5027,2023-11-28,02:47:07,06:45:41,5.7,2.1,None
ATT46774,EMP1820,2025-03-09,21:51:35,17:09:33,8.6,2.4,Vacation
ATT30344,EMP3804,2023-01-08,02:32:19,12:22:29,7.6,1.3,Sick Leave
ATT24325,EMP2117,2025-09-07,06:34:16,11:25:01,5.4,0.7,None
ATT96917,EMP7686,2025-07-24,07:15:15,09:34:31,7.9,0.4,Vacation
ATT71833,EMP7050,2023-12-17,05:32:25,06:37:27,7.3,1.7,Vacation
ATT28183,EMP2651,2023-03-27,04:13:29,17:48:48,9.9,0.8,None
ATT57955,EMP4429,2025-12-20,17:44:48,21:29:54,5.8,0.3,Vacation
ATT58338,EMP4420,2023-04-04,21:13:46,20:42:40,4.7,2.4,Vacation
ATT17100,EMP4577,2023-08-12,14:14:05,20:01:56,7.3,0.0,Vacation
ATT31009,EMP2691,2025-05-29,20:06:53,08:50:59,4.5,1.9,Sick Leave
ATT87468,EMP6122,2023-04-26,19:39:35,20:05:44,8.3,2.0,Vacation
ATT17356,EMP5966,2025-02-22,04:15:08,13:18:03,6.4,0.4,Sick Leave
ATT35874,EMP4948,2025-03-22,23:30:50,23:45:16,7.9,1.7,Vacation
ATT62147,EMP7805,2024-10-19,04:40:41,19:00:46,7.3,2.4,Sick Leave
ATT90900,EMP2198,2024-07-06,17:37:36,02:24:55,6.0,1.3,None
ATT41692,EMP7780,2023-07-16,17:21:20,06:48:31,8.6,2.6,None
ATT32977,EMP1551,2023-10-16,16:49:55,21:18:01,4.4,0.8,Sick Leave
ATT74132,EMP7288,2023-02-07,06:56:59,15:51:16,8.8,0.4,Vacation
ATT45276,EMP9100,2023-11-23,21:36:46,05:46:37,9.7,0.7,Vacation
ATT1080,EMP4462,2025-10-27,22:21:38,17:02:43,6.2,1.7,None
ATT53077,EMP1660,2025-08-29,16:51:31,20:47:32,4.1,0.3,None
ATT61183,EMP9789,2023-06-28,22:42:59,14:29:34,5.2,1.3,None
ATT98249,EMP8763,2023-05-31,01:18:13,14:44:19,7.8,1.9,None
ATT29880,EMP7415,2024-05-03,11:12:39,11:47:44,4.7,0.6,Vacation
ATT86782,EMP8012,2024-02-27,08:20:55,18:19:08,8.3,1.7,Vacation
ATT27461,EMP5518,2025-05-13,07:42:11,06:17:20,7.3,2.3,Sick Leave
ATT42914,EMP4186,2023-01-06,17:17:27,15:59:20,4.1,2.4,Sick Leave
ATT79512,EMP2430,2025-12-01,22:06:48,09:18:53,8.7,2.1,Vacation
ATT15752,EMP4619,2025-09-13,00:54:14,04:24:14,5.5,1.7,Sick Leave
ATT1016,EMP3088,2024-06-12,12:05:16,19:36:52,4.6,1.0,None
ATT20214,EMP7038,2023-06-26,19:38:37,15:22:02,7.2,0.8,Vacation
ATT29767,EMP1560,2023-06-25,19:42:08,00:52:39,5.9,2.7,None
ATT64274,EMP2713,2025-01-09,15:54:57,03:03:37,9.1,1.7,Vacation
ATT53378,EMP6248,2023-08-08,09:01:28,03:16:34,9.2,1.6,Vacation
ATT74914,EMP9861,2024-05-25,05:42:42,21:58:21,4.9,1.6,Vacation
ATT87377,EMP9374,2024-03-11,14:19:59,14:46:17,5.1,1.1,Sick Leave
ATT28721,EMP7675,2025-10-30,15:28:29,15:01:16,8.1,2.5,Vacation
ATT10190,EMP1948,2025-06-08,14:09:30,07:34:16,9.7,2.5,Vacation
ATT8922,EMP8117,2024-11-14,11:20:25,10:15:59,8.6,0.7,None
ATT81090,EMP4253,2025-07-17,23:48:30,19:24:46,5.2,2.7,Vacation
ATT84479,EMP7583,2023-03-11,04:52:18,09:19:30,4.2,0.2,Sick Leave
ATT44015,EMP6910,2023-04-23,04:38:09,11:24:55,9.8,0.7,None
ATT95581,EMP6555,2025-07-20,05:29:28,09:56:38,7.2,0.4,Sick Leave
ATT68826,EMP6858,2024-02-03,19:44:16,01:32:40,6.6,1.6,Vacation
ATT45592,EMP9696,2025-06-30,20:21:25,10:08:44,5.1,0.5,Sick Leave
ATT3351,EMP1597,2024-04-19,04:48:21,05:52:38,9.4,1.5,Vacation
ATT89855,EMP9608,2024-05-30,13:42:40,10:22:45,4.2,1.1,None
ATT16218,EMP6118,2023-01-19,17:28:44,05:26:49,8.9,0.3,Sick Leave
ATT19479,EMP1319,2024-08-12,16:41:57,10:16:51,8.0,2.4,None
ATT57186,EMP5050,2024-04-04,11:45:29,11:24:30,6.1,2.2,None
ATT43516,EMP4923,2024-11-24,10:03:40,07:21:03,8.2,2.8,Vacation
ATT42552,EMP2190,2023-01-26,08:12:02,11:51:54,8.2,1.8,Vacation
ATT81514,EMP8644,2024-08-03,01:38:35,15:25:31,5.4,3.0,Sick Leave
ATT73307,EMP3502,2025-08-25,22:04:34,02:19:30,5.3,0.2,None
ATT58635,EMP2898,2023-07-03,09:22:38,16:27:19,6.8,2.3,None
ATT94045,EMP6362,2023-06-26,02:23:48,12:13:10,8.4,2.7,None
ATT42629,EMP7029,2024-01-27,03:56:47,05:52:03,6.4,0.6,None
ATT70355,EMP8078,2025-02-04,15:17:32,18:22:49,6.0,0.5,Vacation
ATT33169,EMP7034,2025-06-19,14:12:24,05:51:16,6.4,0.8,Vacation
ATT78763,EMP6755,2025-06-07,18:13:28,20:03:18,8.6,0.1,Sick Leave
ATT26402,EMP6344,2024-03-07,14:46:00,01:39:34,6.9,2.5,Vacation
ATT97626,EMP6734,2025-05-02,03:04:36,12:41:47,8.2,3.0,Vacation
ATT71496,EMP9187,2024-10-26,12:17:34,14:45:42,6.3,1.5,Sick Leave
ATT83275,EMP9877,2025-11-26,13:43:32,10:28:25,9.4,0.6,None
ATT96270,EMP6709,2024-02-21,07:03:10,11:45:53,7.7,1.9,Sick Leave
ATT13667,EMP8507,2024-01-07,08:12:03,05:49:15,8.9,0.1,Vacation
ATT3354,EMP8174,2024-10-01,14:34:03,14:51:50,4.2,0.1,None
ATT52776,EMP2050,2025-06-11,05:05:11,20:31:15,4.1,1.5,Vacation
ATT64925,EMP6192,2024-02-08,08:38:14,11:30:28,4.1,2.7,None
ATT56980,EMP8153,2023-01-14,13:43:47,07:44:55,4.4,1.4,Vacation
ATT57619,EMP8564,2025-11-10,20:31:46,17:44:20,6.1,1.0,None
ATT79931,EMP5233,2024-03-24,17:23:27,11:21:04,5.7,0.3,None
ATT54852,EMP5296,2025-11-13,20:18:22,12:09:38,4.8,1.1,None
ATT57213,EMP6727,2023-04-27,09:52:52,15:13:24,6.7,2.4,Vacation
ATT40065,EMP2950,2023-06-08,00:02:41,17:43:56,5.4,2.1,None
ATT9699,EMP3730,2025-08-03,13:57:17,17:25:26,9.2,1.2,Vacation
ATT33856,EMP6329,2023-01-01,11:46:35,20:05:18,6.6,1.5,Vacation
ATT89174,EMP4673,2025-09-28,10:27:10,09:38:50,6.5,0.4,Vacation
ATT11308,EMP5772,2023-01-07,00:40:55,21:45:19,6.9,0.5,Vacation
ATT63892,EMP3655,2023-10-25,13:48:00,17:11:14,6.3,2.7,None
ATT63542,EMP6443,2025-10-22,14:07:26,20:54:59,4.5,2.8,Vacation
ATT21185,EMP4218,2023-09-20,18:34:16,05:34:31,7.0,2.9,None
ATT27334,EMP3238,2025-03-30,21:43:29,08:39:07,5.5,0.3,Vacation
ATT84840,EMP6076,2025-08-20,01:33:39,12:39:39,6.8,2.0,None
ATT64068,EMP6346,2025-12-17,18:01:44,10:50:16,9.4,2.5,Vacation
ATT62836,EMP1785,2025-11-30,01:01:19,00:31:05,7.6,2.2,None
ATT81785,EMP7705,2025-01-02,14:44:53,06:53:13,4.1,1.0,Vacation
ATT23733,EMP4328,2025-01-06,17:54:46,20:16:42,8.5,1.1,Sick Leave
ATT84899,EMP6457,2023-07-20,08:01:40,12:13:16,7.9,1.2,None
ATT67093,EMP5939,2024-07-17,23:22:44,03:58:10,7.9,2.6,Sick Leave
ATT73966,EMP2108,2024-03-10,16:47:45,12:29:36,5.0,0.5,Vacation
ATT63485,EMP7472,2025-09-24,17:29:20,14:58:12,7.1,2.2,None
ATT40972,EMP5991,2025-12-12,21:31:04,12:21:08,8.7,1.9,None
ATT15236,EMP1381,2024-11-30,06:34:04,04:19:09,5.7,2.1,Vacation
ATT98314,EMP5762,2024-06-01,10:15:16,09:37:19,5.6,2.6,Sick Leave
ATT95758,EMP4279,2023-01-30,05:31:22,09:38:55,4.4,2.4,None
ATT98233,EMP3933,2023-11-23,07:51:01,21:48:29,7.9,1.4,Sick Leave
ATT62439,EMP7663,2024-02-03,08:40:25,23:25:38,4.9,0.5,None
ATT76675,EMP9051,2024-02-15,11:38:32,00:39:09,9.1,0.2,None
ATT83228,EMP4144,2024-03-12,21:54:49,23:43:49,7.3,0.9,Sick Leave
ATT84189,EMP9228,2024-03-12,10:20:29,01:04:28,5.9,0.7,Vacation
ATT69189,EMP6856,2025-07-25,00:28:47,19:50:45,7.4,2.4,Sick Leave
ATT78020,EMP6025,2025-11-12,21:25:21,01:08:53,7.9,0.2,Sick Leave
ATT11436,EMP7236,2025-01-16,01:19:43,01:28:08,7.4,0.6,Sick Leave
ATT56669,EMP9539,2025-05-01,16:16:42,16:46:46,7.5,0.6,Vacation
ATT13827,EMP2042,2024-02-29,13:09:40,17:10:20,7.8,2.1,None
ATT2473,EMP6641,2023-07-20,09:14:24,20:09:02,4.5,3.0,Vacation
ATT35855,EMP6309,2024-04-29,14:13:36,11:56:19,9.8,2.3,None
ATT62292,EMP2077,2025-10-03,07:24:26,05:58:23,5.2,1.9,Vacation
ATT90657,EMP6065,2025-07-22,01:25:46,08:54:08,7.6,0.5,Vacation
ATT5013,EMP9960,2025-01-18,06:50:21,04:08:41,7.9,0.0,Sick Leave
ATT69837,EMP6957,2025-09-30,14:49:14,23:40:32,6.1,0.4,Vacation
ATT69354,EMP7379,2024-08-12,23:32:17,21:34:05,9.8,0.2,None
ATT21123,EMP5149,2024-09-23,14:18:05,17:11:16,9.4,1.0,Sick Leave
ATT17509,EMP4781,2023-05-23,11:13:18,07:47:19,4.2,1.5,None
ATT93479,EMP6457,2023-11-01,01:21:19,08:47:36,9.8,0.8,Sick Leave
ATT45993,EMP9223,2024-08-18,19:04:21,04:22:52,9.9,2.2,Sick Leave
ATT65974,EMP4492,2025-04-19,21:10:45,05:49:38,9.5,0.7,None
ATT73447,EMP8651,2024-11-28,18:00:14,00:34:26,6.3,0.5,Sick Leave
ATT23897,EMP2701,2025-11-07,11:41:30,23:59:13,8.5,1.4,None
ATT29225,EMP2787,2025-01-09,16:14:15,13:33:08,8.2,2.9,None
ATT69482,EMP8512,2025-12-07,20:15:42,01:40:13,6.8,2.8,None
ATT84025,EMP2703,2024-05-04,19:37:39,23:28:11,5.8,1.1,None
ATT97175,EMP7526,2024-03-14,14:26:10,05:26:12,6.0,2.3,Vacation
ATT62571,EMP2220,2025-01-17,14:58:49,07:07:52,9.5,0.7,Vacation
ATT93562,EMP3516,2024-01-15,11:05:56,20:01:38,4.1,0.6,Vacation
ATT51270,EMP2179,2024-05-05,16:22:24,21:26:53,4.3,1.1,Vacation
ATT59380,EMP7361,2024-01-27,04:34:33,06:53:40,5.7,0.7,Vacation
ATT73274,EMP4241,2024-11-29,09:17:42,04:24:51,4.2,0.3,Sick Leave
ATT40846,EMP2743,2024-01-23,19:28:02,10:58:54,9.9,0.3,Vacation
ATT50342,EMP1985,2023-09-21,07:06:51,05:21:25,9.5,0.8,Sick Leave
ATT48295,EMP5359,2025-01-23,08:38:26,04:11:33,4.6,0.2,None
ATT1494,EMP2771,2025-04-08,14:07:41,07:46:17,7.9,2.1,Vacation
ATT41096,EMP8296,2024-10-25,07:58:46,18:03:04,4.2,1.5,Vacation
ATT76969,EMP3366,2024-06-25,05:37:58,01:55:39,6.7,0.9,Vacation
ATT34102,EMP4777,2023-12-09,10:45:30,16:07:17,4.5,1.8,Vacation
ATT86613,EMP5842,2023-09-21,23:06:19,12:26:24,4.4,0.2,Vacation
ATT84156,EMP4650,2023-09-04,17:46:31,02:02:57,5.1,0.4,Vacation
ATT41531,EMP8665,2023-05-18,02:58:28,09:08:30,7.6,1.5,Sick Leave
ATT58601,EMP1654,2024-09-20,21:02:44,18:38:09,8.0,1.0,Vacation
ATT56691,EMP3129,2025-10-31,23:01:16,07:12:30,8.2,1.1,Sick Leave
ATT16149,EMP7907,2024-08-23,21:55:13,07:22:55,8.6,2.6,Sick Leave
ATT16188,EMP6295,2023-06-02,05:47:15,00:20:30,9.4,3.0,Vacation
ATT84698,EMP7555,2025-02-11,18:46:13,13:10:19,6.5,0.2,Vacation
ATT41311,EMP5750,2025-09-06,20:52:12,04:17:46,9.0,0.5,Sick Leave
ATT70295,EMP8536,2024-05-21,23:04:30,21:45:32,5.9,0.9,None
ATT45972,EMP1413,2023-01-03,01:27:04,10:05:52,4.7,2.0,Sick Leave
ATT65242,EMP3994,2025-03-19,06:51:30,12:12:57,5.8,2.1,None
ATT48151,EMP4432,2024-03-14,20:12:13,18:11:23,7.4,1.0,Vacation
ATT57844,EMP6091,2024-06-28,09:39:12,16:45:31,8.5,1.5,Sick Leave
ATT11180,EMP1798,2023-09-28,01:20:13,08:56:11,6.6,1.8,Sick Leave
ATT80356,EMP4637,2024-04-06,16:55:05,12:23:04,5.3,0.3,Sick Leave
ATT92635,EMP7665,2023-02-06,17:16:34,07:29:05,9.5,0.7,Sick Leave
ATT28996,EMP9885,2023-08-08,09:19:17,23:21:13,8.8,0.1,Sick Leave
ATT39046,EMP4698,2024-02-22,15:45:59,18:55:55,8.1,1.9,Vacation
ATT17029,EMP6900,2025-11-26,14:37:02,00:21:18,9.6,1.5,Vacation
ATT9333,EMP6989,2023-08-12,09:46:38,06:20:31,4.7,1.2,None
ATT9706,EMP1216,2023-10-10,15:56:06,03:42:07,7.3,0.5,Vacation
ATT79444,EMP9913,2025-06-21,06:33:14,19:35:07,7.3,0.2,Vacation
ATT59429,EMP7838,2025-10-07,22:35:14,21:22:27,5.9,0.0,None
ATT93719,EMP5592,2025-05-28,17:47:06,23:31:02,9.3,2.4,Vacation
ATT83958,EMP8342,2025-12-26,20:41:09,07:13:55,6.1,0.4,Vacation
ATT47407,EMP1368,2023-06-04,22:11:45,22:54:42,5.5,0.9,None
ATT30609,EMP6302,2023-01-31,23:03:44,06:58:27,4.5,1.6,Vacation
ATT98131,EMP3118,2024-03-29,18:49:12,17:39:42,8.1,1.6,None
ATT56647,EMP5503,2025-08-10,13:05:02,04:57:07,8.8,1.2,Vacation
ATT58858,EMP4223,2023-04-23,13:09:24,09:55:27,8.3,1.8,Vacation
ATT23660,EMP3251,2023-06-09,11:50:38,19:38:41,8.9,2.9,Sick Leave
ATT67550,EMP9460,2025-01-15,18:09:37,13:49:09,5.1,1.8,Vacation
ATT6836,EMP2839,2025-10-02,22:11:23,15:07:44,7.3,1.0,None
ATT6454,EMP1077,2023-06-16,00:11:49,13:56:58,7.8,0.1,None
ATT45108,EMP3766,2025-03-06,15:02:02,18:45:33,9.6,1.6,Sick Leave
ATT94013,EMP7029,2024-10-30,16:22:06,11:13:14,4.6,0.2,Sick Leave
ATT55203,EMP3439,2025-09-30,14:39:19,11:49:05,9.9,0.4,Sick Leave
ATT13839,EMP1221,2025-07-05,16:12:19,05:38:47,4.6,2.9,Vacation
ATT4216,EMP8501,2023-04-02,12:10:40,16:38:32,6.3,0.6,Vacation
ATT64695,EMP3675,2025-06-13,00:58:34,09:22:40,5.5,1.9,Vacation
ATT57372,EMP8229,2024-06-02,12:31:59,04:19:46,4.1,0.8,Vacation
ATT68062,EMP8414,2023-02-02,20:47:08,17:38:10,8.6,0.2,Vacation
ATT51866,EMP2199,2024-01-05,00:08:15,04:13:38,6.9,2.1,Vacation
ATT83424,EMP6775,2024-12-10,11:30:14,01:06:34,4.6,1.3,None
ATT59298,EMP9211,2023-05-31,23:43:51,19:23:25,7.0,2.9,None
ATT54085,EMP6616,2023-05-17,04:54:11,20:25:31,5.2,0.9,Vacation
ATT2403,EMP4935,2023-04-06,00:25:17,13:56:47,10.0,2.0,None
ATT96365,EMP9719,2024-05-03,13:45:32,00:56:46,5.8,2.3,Sick Leave
ATT64710,EMP2548,2025-06-09,23:41:31,17:35:20,4.6,1.6,Vacation
ATT41904,EMP8051,2024-10-09,01:01:54,16:59:59,6.3,2.3,None
ATT92994,EMP9854,2023-09-29,01:27:20,00:00:10,8.7,1.6,Vacation
ATT12426,EMP9184,2023-04-12,11:34:16,06:26:24,8.6,0.7,Vacation
ATT31377,EMP4029,2024-06-11,00:13:16,21:48:23,6.6,2.7,Vacation
ATT66061,EMP6423,2024-03-28,17:04:03,20:17:10,6.5,1.6,Sick Leave
ATT66165,EMP8305,2024-11-25,08:52:06,01:54:07,8.6,1.2,Sick Leave
ATT87834,EMP5988,2023-02-24,00:09:32,15:18:44,4.8,2.1,None
ATT14114,EMP5597,2024-11-28,20:37:51,13:01:29,5.5,2.2,Sick Leave
ATT24044,EMP1644,2023-02-01,00:27:22,00:33:17,10.0,2.4,Sick Leave
ATT59635,EMP1658,2023-10-25,20:17:22,13:43:33,8.9,2.8,Vacation
ATT27134,EMP8955,2024-09-06,03:35:39,11:14:48,4.6,0.3,None
ATT53317,EMP9907,2024-07-22,19:25:39,08:06:39,5.7,0.4,None
ATT9522,EMP2435,2024-10-07,19:10:06,05:02:09,7.8,2.8,Vacation
ATT47734,EMP9785,2024-11-06,23:02:21,10:13:22,7.8,2.9,Vacation
ATT27817,EMP6471,2023-10-26,15:48:02,23:58:30,8.7,0.4,Vacation
ATT4159,EMP3975,2025-09-27,12:00:18,11:58:10,8.3,2.0,None
ATT95593,EMP4580,2024-11-06,05:41:17,18:48:12,8.5,2.4,Sick Leave
ATT53273,EMP7067,2025-02-10,18:55:44,04:49:59,5.4,0.3,Vacation
ATT48020,EMP8663,2025-10-22,23:27:59,05:22:05,9.9,0.7,None
ATT98951,EMP2722,2025-07-20,06:38:16,20:21:03,7.6,1.2,None
ATT74234,EMP3042,2025-11-03,16:47:33,17:46:34,5.1,2.4,Sick Leave
ATT23040,EMP5491,2023-04-22,18:29:49,23:46:59,5.4,2.6,None
ATT71400,EMP2029,2023-10-09,02:40:16,20:07:14,8.9,2.1,Sick Leave
ATT30825,EMP8566,2025-01-13,17:08:31,18:07:46,8.3,1.5,Vacation
ATT27245,EMP3927,2025-08-01,04:01:35,02:34:40,6.1,1.5,Sick Leave
ATT4360,EMP3719,2024-12-17,17:58:56,04:08:53,5.1,1.4,Sick Leave
ATT71802,EMP2853,2025-04-06,14:43:31,18:05:44,9.5,2.5,Sick Leave
ATT84971,EMP8114,2024-07-26,15:26:44,18:16:05,6.8,1.2,Vacation
ATT74766,EMP4917,2025-10-30,19:54:31,09:59:41,7.3,1.6,None
ATT37448,EMP1016,2023-08-23,13:30:22,00:13:19,8.8,0.6,Vacation
ATT44010,EMP3505,2025-08-22,10:36:39,03:09:17,5.0,1.9,Vacation
ATT16416,EMP2687,2025-01-14,01:17:29,01:56:59,7.0,1.6,Vacation
ATT29972,EMP7898,2023-12-26,00:52:47,09:18:07,9.6,2.4,Vacation
ATT2557,EMP8044,2024-12-12,18:21:46,16:23:15,8.6,2.3,Sick Leave
ATT86019,EMP5399,2023-01-19,00:06:07,17:22:29,8.8,1.4,Sick Leave
ATT38081,EMP4465,2023-07-10,02:21:09,17:17:04,8.7,1.3,Sick Leave
ATT71210,EMP1122,2023-05-14,15:55:43,13:10:50,6.8,0.4,Sick Leave
ATT44693,EMP2822,2023-02-24,02:39:36,16:27:57,5.7,0.5,Vacation
ATT68195,EMP5258,2024-09-27,20:28:13,22:09:35,7.2,1.1,Vacation
ATT71138,EMP7700,2023-08-03,07:22:24,13:03:09,5.2,2.3,None
ATT78014,EMP2338,2024-07-27,19:39:36,10:58:25,4.9,0.1,Sick Leave
ATT6909,EMP2342,2025-05-08,13:36:18,12:10:50,4.7,0.9,Vacation
ATT72254,EMP7298,2023-01-06,13:58:38,21:20:33,5.3,1.1,None
ATT97819,EMP7073,2025-07-19,22:26:12,10:46:17,9.2,1.0,Vacation
ATT58744,EMP9888,2023-02-20,13:27:57,16:41:02,4.0,1.2,Vacation
ATT90776,EMP5233,2023-08-13,16:35:34,22:42:26,5.5,0.9,Sick Leave
ATT41493,EMP3436,2025-03-25,20:25:43,00:07:35,6.9,1.8,Sick Leave
ATT75592,EMP9505,2024-12-30,11:35:54,06:43:03,6.3,0.4,Sick Leave
ATT94770,EMP6994,2025-10-12,05:46:45,20:38:00,8.0,1.3,Vacation
ATT19534,EMP8134,2024-06-13,18:56:50,19:21:05,8.8,1.4,None
ATT63615,EMP8466,2023-08-27,18:20:48,22:38:26,6.1,0.4,Sick Leave
ATT15802,EMP1312,2023-11-02,20:53:27,06:21:36,4.1,0.7,None
ATT4490,EMP9023,2023-06-05,15:46:14,10:48:45,8.6,0.2,None
ATT39922,EMP2440,2025-12-21,20:27:57,11:16:41,8.5,0.3,Vacation
ATT75431,EMP2074,2023-07-23,01:55:09,12:05:43,6.6,1.3,Vacation
ATT56279,EMP7848,2024-04-19,05:39:29,15:00:48,8.8,1.5,None
ATT65308,EMP8932,2025-01-08,17:21:44,00:29:34,7.6,0.9,None
ATT45790,EMP3145,2024-01-29,22:50:13,06:19:05,4.6,2.1,Vacation
ATT40009,EMP9361,2024-02-20,21:50:01,01:48:38,4.2,1.5,None
ATT96689,EMP9506,2024-11-07,17:04:05,13:45:54,8.8,2.6,Vacation
ATT37539,EMP5019,2023-03-11,06:33:39,16:13:21,7.7,1.6,Vacation
ATT88924,EMP2514,2023-04-12,21:49:33,16:19:20,5.7,0.6,Sick Leave
ATT15470,EMP4048,2024-05-09,16:28:28,02:37:44,5.5,1.2,Vacation
ATT29524,EMP4041,2025-06-30,04:50:06,22:30:54,7.9,2.6,Vacation
ATT89439,EMP1934,2023-05-05,01:38:20,04:49:26,5.1,2.9,Vacation
ATT56370,EMP5481,2024-11-01,18:08:47,13:08:51,7.6,0.7,Vacation
ATT98835,EMP9371,2024-04-16,12:23:47,14:32:13,6.0,1.0,Sick Leave
ATT38332,EMP8047,2023-11-03,06:03:50,04:16:51,6.8,2.9,None
ATT15607,EMP4047,2025-01-12,19:44:10,09:55:00,5.3,0.6,Sick Leave
ATT1731,EMP9467,2025-03-17,10:18:31,06:52:53,4.6,3.0,Vacation
ATT30735,EMP5663,2025-01-19,21:52:26,01:28:54,4.9,1.0,None
ATT49987,EMP1580,2025-06-17,01:31:55,08:40:06,7.7,0.3,None
ATT25859,EMP7554,2023-12-01,19:21:06,21:07:07,7.0,2.8,Sick Leave
ATT51362,EMP3349,2025-05-06,00:54:05,19:08:56,5.0,0.2,Sick Leave
ATT65341,EMP9883,2024-07-04,04:50:58,19:36:23,5.5,0.3,None
ATT50487,EMP7619,2024-08-28,11:20:44,15:42:36,8.2,1.4,None
ATT83651,EMP5361,2024-09-11,12:44:46,23:36:37,5.3,1.6,None
ATT10613,EMP9355,2025-01-30,04:37:08,05:49:34,5.1,0.9,Vacation
ATT61685,EMP4989,2023-02-12,16:07:31,14:12:00,6.9,2.3,Vacation
ATT5718,EMP9033,2023-06-17,06:51:30,01:35:08,5.2,1.2,Vacation
ATT52497,EMP8375,2024-06-05,15:01:00,11:30:08,8.2,2.6,None
ATT81405,EMP5407,2023-10-05,10:51:59,03:26:27,7.9,1.1,None
ATT89686,EMP9994,2025-11-24,14:24:19,09:05:48,7.3,1.8,Vacation
ATT14689,EMP3750,2025-10-29,15:47:08,14:40:26,9.9,2.3,Sick Leave
ATT37737,EMP7292,2025-11-05,14:52:13,19:28:56,7.2,2.7,Sick Leave
ATT77114,EMP6663,2024-08-14,18:30:56,15:06:56,5.6,1.0,Vacation
